Step,Reward,Smoothed,Trendline_1000,Trendline_10000
4584,-211,-210.85000000000002,-209.72996000000003,-175.5480320000001
4585,-211,-210.86000000000004,-209.76635000000007,-175.57399700000008
4586,-211,-210.87000000000003,-209.80278000000004,-175.59996300000006
4587,-211,-210.88000000000002,-209.83925000000002,-175.62593000000007
4588,-211,-210.89000000000004,-209.87576000000004,-175.65189800000007
4589,-211,-210.90000000000003,-209.91231000000005,-175.67786700000008
4590,-211,-210.91000000000003,-209.94889000000006,-175.70383700000008
4591,-211,-210.92000000000002,-209.98550000000003,-175.72980800000008
4592,-211,-210.93,-210.02215000000004,-175.75578000000007
4593,-211,-210.94000000000003,-210.05883000000006,-175.78175300000007
4594,-211,-210.95000000000005,-210.09555000000006,-175.80772700000006
4595,-211,-210.96000000000004,-210.13231000000005,-175.83370200000007
4596,-211,-210.97000000000003,-210.16911000000005,-175.8596780000001
4597,-211,-210.98000000000002,-210.20595000000006,-175.88565500000007
4598,-211,-210.99,-210.24284000000006,-175.91163300000005
4599,-211,-211.00000000000003,-210.27978000000007,-175.93761200000006
4600,-211,-211.01000000000005,-210.31677000000008,-175.96359200000006
4601,-211,-211.02000000000004,-210.35381000000007,-175.98957300000006
4602,-211,-211.03000000000003,-210.39090000000007,-176.01555500000006
4603,-211,-211.04000000000002,-210.42804000000007,-176.04153800000006
4604,-211,-211.05,-210.46523000000008,-176.06752200000005
4605,-211,-211.05,-210.50247000000007,-176.09350700000007
4606,-211,-211.05,-210.53976000000006,-176.1194930000001
4607,-211,-211.05,-210.5771000000001,-176.14548000000008
4608,-212,-211.05,-210.6144900000001,-176.17146800000006
4609,-212,-211.05,-210.65193000000008,-176.19745700000004
4610,-212,-211.05,-210.68942000000007,-176.22344700000008
4611,-212,-211.05,-210.72696000000008,-176.24943800000005
4612,-212,-211.05,-210.76455000000007,-176.27543000000006
4613,-211,-211.05,-210.80219000000005,-176.30142300000006
4614,-211,-211.05,-210.83987000000008,-176.32741700000008
4615,-211,-211.05,-210.8776000000001,-176.35341200000005
4616,-211,-211.05,-210.91538000000008,-176.37940800000007
4617,-211,-211.05,-210.95321000000007,-176.40540500000006
4618,-211,-211.05,-210.9910900000001,-176.43140300000007
4619,-211,-211.05,-211.02902000000006,-176.45740200000006
4620,-211,-211.05,-211.06700000000006,-176.48340200000007
4621,-211,-211.05,-211.10503000000006,-176.50940300000005
4622,-211,-211.05,-211.1431100000001,-176.53540500000008
4623,-211,-211.05,-211.18124000000006,-176.56140800000009
4624,-211,-211.05,-211.21942000000007,-176.58741200000006
4625,-211,-211.05,-211.25765000000007,-176.61341700000006
4626,-211,-211.05,-211.29593000000008,-176.63942300000008
4627,-211,-211.05,-211.33426000000009,-176.66543000000007
4628,-211,-211.05,-211.37264000000008,-176.69143800000006
4629,-211,-211.05,-211.41107000000008,-176.71744700000008
4630,-211,-211.05,-211.4495500000001,-176.7434570000001
4631,-211,-211.05,-211.48808000000008,-176.76946800000007
4632,-211,-211.05,-211.52666000000008,-176.79548000000005
4633,-211,-211.05,-211.5652900000001,-176.82149300000006
4634,-211,-211.05,-211.6039700000001,-176.84750700000006
4635,-211,-211.05,-211.64270000000008,-176.87352200000007
4636,-211,-211.05,-211.68148000000008,-176.89953800000006
4637,-211,-211.05,-211.7203100000001,-176.92555500000006
4638,-211,-211.05,-211.7591900000001,-176.95157300000005
4639,-211,-211.05,-211.7981200000001,-176.97759200000007
4640,-211,-211.05,-211.83710000000008,-177.00361200000006
4641,-211,-211.05,-211.87614000000008,-177.02963300000005
4642,-211,-211.05,-211.9152400000001,-177.05565500000006
4643,-211,-211.05,-211.9544000000001,-177.08167800000007
4644,-211,-211.05,-211.9936200000001,-177.10770200000007
4645,-211,-211.05,-212.0329000000001,-177.13372700000008
4646,-211,-211.05,-212.0722400000001,-177.15975300000008
4647,-211,-211.05000000000004,-212.1116400000001,-177.18578000000008
4648,-211,-211.05000000000004,-212.1511000000001,-177.21180800000008
4649,-211,-211.05000000000004,-212.1906200000001,-177.23783700000007
4650,-211,-211.05000000000004,-212.2302000000001,-177.26386700000006
4651,-211,-211.05,-212.2698400000001,-177.28989800000005
4652,-211,-211.05,-212.3095300000001,-177.31593000000007
4653,-211,-211.05,-212.3492700000001,-177.34196300000008
4654,-211,-211.05,-212.3890500000001,-177.36799700000006
4655,-211,-211.05000000000004,-212.4288600000001,-177.39403200000007
4656,-211,-211.05000000000004,-212.4687000000001,-177.42006800000007
4657,-211,-211.05000000000004,-212.5085700000001,-177.44610500000005
4658,-211,-211.05000000000004,-212.5484600000001,-177.47214300000007
4659,-211,-211.04000000000002,-212.5883700000001,-177.4981820000001
4660,-211,-211.03000000000003,-212.6283000000001,-177.52422200000007
4661,-211,-211.02000000000004,-212.6682500000001,-177.55026300000006
4662,-211,-211.01000000000005,-212.70821000000012,-177.57630500000008
4663,-211,-211.00000000000003,-212.7481800000001,-177.60234800000006
4664,-211,-211.00000000000003,-212.7881600000001,-177.62839200000008
4665,-211,-211.00000000000003,-212.8281500000001,-177.65443700000006
4666,-211,-211.00000000000003,-212.86815000000013,-177.68048300000007
4667,-211,-211.00000000000003,-212.90816000000012,-177.70653000000007
4668,-211,-211.00000000000003,-212.94818000000012,-177.73257800000007
4669,-211,-211.00000000000003,-212.98821000000012,-177.75862700000008
4670,-211,-211.00000000000003,-213.02825000000013,-177.78467700000007
4671,-211,-211.00000000000003,-213.06830000000014,-177.81072800000007
4672,-211,-211.00000000000003,-213.10836000000012,-177.83678000000006
4673,-211,-211.00000000000003,-213.1484300000001,-177.86283300000005
4674,-211,-211.00000000000003,-213.18851000000012,-177.88888700000007
4675,-211,-211.00000000000003,-213.2286000000001,-177.91494200000008
4676,-211,-211.00000000000003,-213.26870000000014,-177.94099800000006
4677,-211,-211.00000000000003,-213.3088100000001,-177.96705500000007
4678,-211,-211.00000000000003,-213.3489300000001,-177.99311300000005
4679,-211,-211.00000000000003,-213.38906000000014,-178.01917200000005
4680,-211,-211.00000000000003,-213.42920000000012,-178.04523200000006
4681,-211,-211.00000000000003,-213.46935000000013,-178.07129300000005
4682,-211,-211.00000000000003,-213.50950000000012,-178.09735500000005
4683,-211,-211.00000000000003,-213.54965000000013,-178.12341800000007
4684,-211,-211.00000000000003,-213.58980000000014,-178.1494820000001
4685,-211,-211.00000000000003,-213.62995000000012,-178.17554700000005
4686,-211,-211.00000000000003,-213.6701000000001,-178.20161300000007
4687,-211,-211.00000000000003,-213.71025000000014,-178.22768000000008
4688,-211,-211.00000000000003,-213.75040000000013,-178.2537480000001
4689,-211,-211.00000000000003,-213.7905500000001,-178.27981700000007
4690,-211,-211.00000000000003,-213.83070000000012,-178.30588700000004
4691,-211,-211.00000000000003,-213.87085000000013,-178.33195700000005
4692,-211,-211.00000000000003,-213.91100000000012,-178.35802700000005
4693,-211,-211.00000000000003,-213.95116000000013,-178.38409700000005
4694,-211,-211.00000000000003,-213.99132000000014,-178.41016700000006
4695,-211,-211.00000000000003,-214.03148000000013,-178.43623700000006
4696,-211,-211.00000000000003,-214.07164000000012,-178.46230700000007
4697,-211,-211.00000000000003,-214.11180000000013,-178.48837700000007
4698,-211,-211.00000000000003,-214.1519500000001,-178.51444700000008
4699,-211,-211.00000000000003,-214.19209000000012,-178.54051700000008
4700,-211,-211.00000000000003,-214.23222000000013,-178.56658700000008
4701,-211,-211.00000000000003,-214.27234000000016,-178.5926570000001
4702,-211,-211.00000000000003,-214.31245000000013,-178.6187270000001
4703,-211,-211.00000000000003,-214.35255000000012,-178.6447970000001
4704,-211,-211.00000000000003,-214.39264000000014,-178.6708670000001
4705,-211,-211.00000000000003,-214.43272000000013,-178.69693700000008
4706,-211,-211.00000000000003,-214.47279000000015,-178.72300700000005
4707,-211,-211.00000000000003,-214.51285000000013,-178.74907700000006
4708,-211,-211.00000000000003,-214.55290000000014,-178.77514700000006
4709,-211,-211.00000000000003,-214.59294000000014,-178.80121700000007
4710,-211,-211.00000000000003,-214.63297000000017,-178.82728700000007
4711,-211,-211.00000000000003,-214.67299000000014,-178.85335700000007
4712,-211,-211.00000000000003,-214.71300000000014,-178.87942700000008
4713,-211,-211.00000000000003,-214.75300000000016,-178.90549700000008
4714,-211,-211.00000000000003,-214.79300000000015,-178.9315670000001
4715,-211,-211.00000000000003,-214.83300000000014,-178.9576370000001
4716,-211,-211.00000000000003,-214.87300000000013,-178.9837070000001
4717,-211,-211.00000000000003,-214.91300000000012,-179.0097770000001
4718,-211,-211.00000000000003,-214.95300000000015,-179.0358470000001
4719,-211,-211.00000000000003,-214.99300000000017,-179.0619170000001
4720,-211,-211.00000000000003,-215.03300000000013,-179.0879870000001
4721,-211,-211.00000000000003,-215.07300000000015,-179.1140570000001
4722,-211,-211.00000000000003,-215.11300000000014,-179.14012700000006
4723,-211,-211.00000000000003,-215.15300000000013,-179.16619700000007
4724,-211,-211.00000000000003,-215.19300000000013,-179.19226700000007
4725,-211,-211.00000000000003,-215.23300000000012,-179.21833700000008
4726,-211,-211.00000000000003,-215.27300000000014,-179.24440700000008
4727,-211,-211.00000000000003,-215.31300000000016,-179.27047700000008
4728,-211,-211.00000000000003,-215.35300000000015,-179.2965470000001
4729,-211,-211.00000000000003,-215.39300000000014,-179.3226170000001
4730,-211,-211.00000000000003,-215.43300000000013,-179.3486870000001
4731,-211,-211.00000000000003,-215.47300000000013,-179.3747570000001
4732,-211,-211.00000000000003,-215.51300000000015,-179.4008270000001
4733,-211,-211.00000000000003,-215.55300000000017,-179.4268970000001
4734,-211,-211.00000000000003,-215.59300000000016,-179.45296700000011
4735,-211,-211.00000000000003,-215.63300000000015,-179.47903700000012
4736,-211,-211.00000000000003,-215.67300000000014,-179.50510700000012
4737,-211,-211.00000000000003,-215.71300000000014,-179.53117700000013
4738,-211,-211.00000000000003,-215.75300000000016,-179.5572470000001
4739,-211,-211.00000000000003,-215.79300000000018,-179.58331700000008
4740,-211,-211.00000000000003,-215.83300000000017,-179.6093870000001
4741,-211,-211.00000000000003,-215.87300000000016,-179.63545700000014
4742,-211,-211.00000000000003,-215.91300000000015,-179.66152700000012
4743,-211,-211.00000000000003,-215.95300000000015,-179.6875970000001
4744,-211,-211.00000000000003,-215.99300000000017,-179.7136670000001
4745,-211,-211.00000000000003,-216.03300000000016,-179.7397370000001
4746,-211,-211.00000000000003,-216.07300000000015,-179.7658070000001
4747,-211,-211.00000000000003,-216.11300000000017,-179.7918770000001
4748,-211,-211.00000000000003,-216.15300000000016,-179.81794700000012
4749,-211,-211.00000000000003,-216.19300000000015,-179.84401700000012
4750,-211,-211.00000000000003,-216.23300000000015,-179.87008700000013
4751,-211,-211.00000000000003,-216.27300000000014,-179.89615700000013
4752,-211,-211.00000000000003,-216.31300000000016,-179.92222700000013
4753,-211,-211.00000000000003,-216.35300000000018,-179.94829700000014
4754,-211,-211.00000000000003,-216.39300000000014,-179.97436700000014
4755,-211,-211.00000000000003,-216.43300000000016,-180.00043700000012
4756,-211,-211.00000000000003,-216.47301000000016,-180.02650700000012
4757,-211,-211.00000000000003,-216.51303000000016,-180.05257700000016
4758,-211,-211.00000000000003,-216.55306000000016,-180.07864700000013
4759,-211,-211.00000000000003,-216.59310000000016,-180.1047170000001
4760,-211,-211.00000000000003,-216.63315000000017,-180.1307870000001
4761,-211,-211.00000000000003,-216.67321000000015,-180.15685700000012
4762,-211,-211.00000000000003,-216.71328000000014,-180.18292700000012
4763,-211,-211.00000000000003,-216.75336000000013,-180.20899700000012
4764,-211,-211.00000000000003,-216.79345000000012,-180.23506700000013
4765,-211,-211.00000000000003,-216.83355000000014,-180.26113700000013
4766,-211,-211.00000000000003,-216.87366000000014,-180.28720700000014
4767,-211,-211.01000000000002,-216.91378000000014,-180.31327700000014
4768,-211,-211.02,-216.95391000000015,-180.33934700000015
4769,-211,-211.03,-216.99405000000016,-180.36541700000015
4770,-211,-211.04,-217.03421000000014,-180.39148700000015
4771,-211,-211.05,-217.07439000000014,-180.41755700000016
4772,-211,-211.06,-217.11459000000016,-180.44362700000016
4773,-211,-211.07,-217.15481000000014,-180.46969700000017
4774,-211,-211.07999999999998,-217.19505000000015,-180.49576700000017
4775,-211,-211.09999999999997,-217.23531000000014,-180.52183700000015
4776,-211,-211.12999999999997,-217.27560000000014,-180.54790700000012
4777,-211,-211.15999999999997,-217.31592000000015,-180.57397700000013
4778,-211,-211.18999999999994,-217.35628000000014,-180.60004700000013
4779,-211,-211.2199999999999,-217.39668000000012,-180.62611700000014
4780,-211,-211.24999999999994,-217.4371300000001,-180.65218700000014
4781,-211,-211.27999999999992,-217.47763000000012,-180.67825700000014
4782,-211,-211.30999999999995,-217.51818000000014,-180.70432700000015
4783,-211,-211.33999999999992,-217.55878000000016,-180.73039700000015
4784,-211,-211.36999999999995,-217.59943000000013,-180.75646700000016
4785,-211,-211.39999999999992,-217.64013000000014,-180.78253700000016
4786,-211,-211.43999999999997,-217.68088000000012,-180.80860700000017
4787,-211,-211.47999999999996,-217.72168000000013,-180.83467700000017
4788,-211,-211.52,-217.7625200000001,-180.86074700000017
4789,-211,-211.56,-217.80340000000012,-180.88681700000018
4790,-211,-211.60000000000002,-217.84432000000012,-180.91288700000018
4791,-211,-211.64000000000001,-217.88528000000014,-180.93895700000016
4792,-211,-211.68,-217.9262800000001,-180.96502700000013
4793,-211,-211.73000000000002,-217.96732000000011,-180.99109700000014
4794,-211,-211.78,-218.00840000000014,-181.01716600000015
4795,-211,-211.85,-218.04953000000012,-181.04323400000015
4796,-211,-211.92,-218.09071000000014,-181.06930100000017
4797,-211,-211.99,-218.13192000000015,-181.09536700000018
4798,-211,-212.06,-218.17316000000014,-181.12143200000017
4799,-211,-212.13,-218.21443000000014,-181.14749600000016
4800,-211,-212.20000000000002,-218.25574000000015,-181.17355900000015
4801,-211,-212.27000000000004,-218.29709000000014,-181.19962100000015
4802,-211,-212.35000000000002,-218.33848000000015,-181.22568200000018
4803,-211,-212.43,-218.37991000000017,-181.25174200000018
4804,-211,-212.51,-218.42139000000014,-181.27780100000018
4805,-211,-212.58999999999997,-218.46292000000014,-181.30385900000016
4806,-211,-212.67,-218.50449000000015,-181.32991600000014
4807,-211,-212.75,-218.54610000000017,-181.35597200000015
4808,-211,-212.82999999999998,-218.58774000000014,-181.38202700000016
4809,-211,-212.91999999999996,-218.62941000000018,-181.40808100000015
4810,-211,-213.00999999999996,-218.67111000000017,-181.43413400000014
4811,-211,-213.09999999999997,-218.71284000000014,-181.46018600000016
4812,-211,-213.18999999999997,-218.7546000000001,-181.48623700000016
4813,-211,-213.27999999999997,-218.79639000000012,-181.51228700000016
4814,-211,-213.36999999999995,-218.83820000000014,-181.53833600000016
4815,-211,-213.45999999999995,-218.88002000000014,-181.56438400000016
4816,-212,-213.54999999999995,-218.92184000000015,-181.59043100000017
4817,-212,-213.63999999999993,-218.96366000000015,-181.61647700000015
4818,-212,-213.73999999999998,-219.00548000000015,-181.64252200000016
4819,-212,-213.83999999999997,-219.04729000000015,-181.66856600000017
4820,-212,-213.95,-219.08909000000014,-181.69460900000016
4821,-212,-214.07,-219.1308800000001,-181.72065100000015
4822,-212,-214.19,-219.17266000000015,-181.74669200000017
4823,-212,-214.31999999999996,-219.21443000000014,-181.77273200000013
4824,-213,-214.45,-219.25619000000015,-181.79877100000016
4825,-214,-214.58,-219.29794000000015,-181.8248090000002
4826,-214,-214.71000000000004,-219.33969000000016,-181.85084600000016
4827,-214,-214.84000000000003,-219.38144000000017,-181.87688200000014
4828,-214,-214.97000000000003,-219.42319000000015,-181.90291700000017
4829,-214,-215.10000000000002,-219.46494000000018,-181.92895100000015
4830,-214,-215.23000000000002,-219.50669000000013,-181.95498400000017
4831,-214,-215.36000000000004,-219.54845000000014,-181.98101600000018
4832,-214,-215.49000000000004,-219.59022000000016,-182.00704700000017
4833,-214,-215.62,-219.63199000000014,-182.03307700000016
4834,-214,-215.75000000000003,-219.67376000000013,-182.05910600000016
4835,-215,-215.89000000000004,-219.71553000000014,-182.08513400000015
4836,-215,-216.03000000000003,-219.75730000000016,-182.11116100000015
4837,-215,-216.17000000000002,-219.79907000000014,-182.13718700000015
4838,-215,-216.31,-219.84084000000013,-182.16321200000016
4839,-215,-216.45,-219.8826100000001,-182.18923600000016
4840,-215,-216.58999999999997,-219.92437000000012,-182.21525900000017
4841,-215,-216.73,-219.96612000000013,-182.24128100000016
4842,-216,-216.87,-220.00786000000014,-182.26730200000014
4843,-216,-217.01,-220.04959000000014,-182.29332200000016
4844,-218,-217.15999999999997,-220.09129000000013,-182.31934100000018
4845,-218,-217.30999999999997,-220.13296000000014,-182.34535900000017
4846,-218,-217.45999999999998,-220.17460000000014,-182.37137600000017
4847,-218,-217.60999999999996,-220.21621000000013,-182.39739200000014
4848,-218,-217.75999999999996,-220.25779000000014,-182.42340700000017
4849,-218,-217.90999999999997,-220.29934000000014,-182.44942100000017
4850,-218,-218.05999999999995,-220.34087000000014,-182.47543400000018
4851,-219,-218.20999999999995,-220.38238000000015,-182.50144600000016
4852,-219,-218.35999999999996,-220.42387000000014,-182.52745700000014
4853,-219,-218.50999999999996,-220.4653400000001,-182.55346700000015
4854,-219,-218.65999999999997,-220.50679000000014,-182.57947600000017
4855,-219,-218.80999999999997,-220.54822000000013,-182.60548400000016
4856,-219,-218.95999999999998,-220.5896200000001,-182.63149100000015
4857,-219,-219.10999999999996,-220.6309900000001,-182.65749700000018
4858,-220,-219.25999999999996,-220.67233000000013,-182.68350200000017
4859,-220,-219.40999999999997,-220.71364000000014,-182.70950600000015
4860,-220,-219.55999999999995,-220.75492000000014,-182.73550900000015
4861,-220,-219.70999999999995,-220.79616000000016,-182.76151100000016
4862,-220,-219.85999999999996,-220.83736000000013,-182.78751200000016
4863,-220,-220.00999999999996,-220.87853000000013,-182.81351200000017
4864,-220,-220.17,-220.9196700000001,-182.83951100000016
4865,-220,-220.32999999999998,-220.96077000000014,-182.86550900000015
4866,-220,-220.49000000000004,-221.00183000000015,-182.89150600000016
4867,-221,-220.64000000000004,-221.04285000000013,-182.91750200000018
4868,-221,-220.79000000000005,-221.08383000000012,-182.94349700000015
4869,-222,-220.95000000000005,-221.12477000000013,-182.96949100000018
4870,-223,-221.10000000000002,-221.1656600000001,-182.99548400000015
4871,-223,-221.25000000000003,-221.20650000000006,-183.02147600000018
4872,-224,-221.40000000000003,-221.2472900000001,-183.04746700000015
4873,-224,-221.55000000000004,-221.28803000000013,-183.07345700000016
4874,-224,-221.69000000000003,-221.32872000000012,-183.09944600000017
4875,-224,-221.82,-221.3693600000001,-183.12543400000015
4876,-224,-221.93999999999997,-221.40994000000012,-183.15142100000014
4877,-224,-222.05999999999995,-221.4504500000001,-183.17740700000016
4878,-224,-222.17999999999995,-221.4908800000001,-183.20339200000018
4879,-224,-222.29999999999995,-221.5312300000001,-183.22937600000017
4880,-224,-222.41999999999996,-221.57150000000013,-183.25535900000017
4881,-224,-222.53999999999996,-221.6116900000001,-183.28134100000017
4882,-224,-222.65999999999997,-221.65180000000007,-183.30732200000017
4883,-224,-222.77999999999997,-221.6918300000001,-183.33330200000017
4884,-225,-222.89999999999998,-221.7317800000001,-183.35928100000015
4885,-225,-223.01999999999998,-221.77165000000014,-183.38525900000013
4886,-225,-223.12999999999997,-221.81144000000012,-183.41123600000014
4887,-225,-223.23999999999998,-221.85115000000013,-183.43721200000016
4888,-225,-223.34999999999997,-221.89079000000015,-183.46318700000018
4889,-225,-223.45999999999998,-221.93036000000015,-183.48916100000014
4890,-225,-223.56999999999996,-221.96985000000012,-183.51513400000016
4891,-225,-223.67999999999998,-222.0092600000001,-183.54110600000016
4892,-225,-223.79,-222.0485900000001,-183.56707700000015
4893,-226,-223.89,-222.0878400000001,-183.59304700000015
4894,-226,-223.98999999999995,-222.1270100000001,-183.61901700000016
4895,-226,-224.06999999999996,-222.1660900000001,-183.64498700000016
4896,-226,-224.14999999999998,-222.20508000000012,-183.67095700000016
4897,-226,-224.23999999999998,-222.2439900000001,-183.69692700000016
4898,-226,-224.33,-222.28283000000013,-183.72289700000016
4899,-226,-224.42000000000004,-222.32160000000016,-183.74886700000016
4900,-226,-224.51000000000005,-222.36029000000016,-183.77483700000016
4901,-226,-224.60000000000005,-222.39889000000014,-183.80080700000016
4902,-226,-224.68000000000006,-222.43740000000014,-183.82677700000016
4903,-226,-224.77000000000004,-222.47582000000014,-183.85274700000014
4904,-226,-224.86,-222.5141400000001,-183.87871700000017
4905,-226,-224.95000000000002,-222.55236000000016,-183.90468700000014
4906,-226,-225.04000000000002,-222.59049000000016,-183.93065700000017
4907,-226,-225.13,-222.62853000000015,-183.95662700000014
4908,-226,-225.22,-222.66649000000012,-183.98259700000014
4909,-226,-225.3,-222.70438000000013,-184.00856700000014
4910,-226,-225.38,-222.74220000000014,-184.03453700000017
4911,-226,-225.46,-222.77995000000016,-184.06050700000014
4912,-226,-225.54000000000002,-222.81763000000012,-184.08647700000014
4913,-227,-225.62,-222.8552400000001,-184.11244700000015
4914,-227,-225.7,-222.89279000000013,-184.13841700000015
4915,-227,-225.77999999999997,-222.93029000000013,-184.16438700000015
4916,-227,-225.85,-222.96775000000014,-184.19035700000015
4917,-227,-225.92000000000002,-223.00517000000013,-184.21632700000015
4918,-228,-225.98000000000002,-223.04255000000015,-184.24229700000012
4919,-227,-226.04000000000002,-223.07990000000012,-184.26826700000015
4920,-227,-226.09000000000003,-223.11722000000015,-184.29423700000012
4921,-227,-226.13000000000005,-223.15451000000013,-184.32020700000012
4922,-227,-226.18,-223.1917600000001,-184.34617700000013
4923,-226,-226.22000000000003,-223.22897000000012,-184.37214700000013
4924,-226,-226.26,-223.26614000000012,-184.39811700000013
4925,-226,-226.3,-223.3032700000001,-184.42408700000016
4926,-226,-226.34,-223.34035000000011,-184.45005700000013
4927,-226,-226.38,-223.37738000000013,-184.47602700000013
4928,-226,-226.42000000000002,-223.41436000000013,-184.50199700000013
4929,-226,-226.46,-223.45129000000014,-184.52796700000013
4930,-226,-226.5,-223.48817000000014,-184.55393700000013
4931,-226,-226.54,-223.52499000000014,-184.57990700000013
4932,-226,-226.57999999999998,-223.56175000000013,-184.60587700000013
4933,-226,-226.62,-223.59847000000013,-184.63184700000014
4934,-226,-226.66,-223.63515000000015,-184.65781700000014
4935,-226,-226.69,-223.6717900000002,-184.68378700000014
4936,-226,-226.72,-223.70839000000018,-184.70975700000014
4937,-226,-226.75,-223.7449500000002,-184.73572700000014
4938,-226,-226.77999999999997,-223.78147000000018,-184.76169700000014
4939,-226,-226.80999999999997,-223.8179500000002,-184.78766700000014
4940,-226,-226.83999999999997,-223.85440000000017,-184.81363700000014
4941,-226,-226.86999999999998,-223.89082000000016,-184.83960700000011
4942,-226,-226.90999999999997,-223.92721000000017,-184.86557700000014
4943,-226,-226.94999999999996,-223.96357000000017,-184.89154700000012
4944,-226,-226.97999999999996,-223.99992000000017,-184.91751700000012
4945,-226,-227.00999999999996,-224.03626000000017,-184.94348800000012
4946,-227,-227.03999999999996,-224.0725800000002,-184.96946000000014
4947,-227,-227.07999999999998,-224.10888000000017,-184.99543300000013
4948,-227,-227.12,-224.14516000000015,-185.02140700000012
4949,-227,-227.16000000000003,-224.18142000000017,-185.04738200000014
4950,-227,-227.20000000000005,-224.2176600000002,-185.07335800000013
4951,-227,-227.25000000000003,-224.2538900000002,-185.0993350000001
4952,-228,-227.3,-224.29011000000014,-185.12531300000012
4953,-228,-227.35000000000002,-224.32632000000015,-185.15129200000013
4954,-228,-227.4,-224.36252000000016,-185.17727200000013
4955,-228,-227.45,-224.39871000000016,-185.20325300000013
4956,-228,-227.5,-224.4348900000001,-185.22923500000013
4957,-228,-227.55,-224.4710600000001,-185.25521800000013
4958,-228,-227.60000000000002,-224.5072200000001,-185.28120200000012
4959,-228,-227.65000000000003,-224.5433700000001,-185.3071870000001
4960,-228,-227.70000000000002,-224.57951000000014,-185.33317300000013
4961,-228,-227.75,-224.6156500000001,-185.35916000000014
4962,-228,-227.8,-224.65179000000012,-185.38514800000013
4963,-228,-227.85000000000002,-224.68792000000013,-185.4111370000001
4964,-228,-227.89000000000001,-224.7240400000001,-185.43712700000012
4965,-227,-227.93,-224.76016000000007,-185.46311800000012
4966,-227,-227.97000000000003,-224.79628000000008,-185.48911000000012
4967,-227,-228.01000000000002,-224.83240000000004,-185.51510300000012
4968,-227,-228.05,-224.86852000000002,-185.54109700000012
4969,-227,-228.08,-224.90464000000003,-185.56709200000012
4970,-227,-228.12,-224.94076000000004,-185.59308800000014
4971,-228,-228.16000000000003,-224.97688000000005,-185.61908500000015
4972,-228,-228.20000000000002,-225.01300000000003,-185.64508300000014
4973,-228,-228.24,-225.04912000000002,-185.67108200000013
4974,-228,-228.29000000000002,-225.08524000000003,-185.69708200000014
4975,-228,-228.34,-225.12135000000004,-185.72308300000014
4976,-228,-228.39000000000001,-225.15745000000004,-185.74908500000012
4977,-228,-228.44000000000003,-225.19355000000002,-185.77508800000012
4978,-228,-228.49,-225.22965000000002,-185.80109200000012
4979,-228,-228.54000000000002,-225.26575000000003,-185.82709700000012
4980,-228,-228.59000000000003,-225.30184000000003,-185.85310300000015
4981,-228,-228.64000000000004,-225.33792000000003,-185.87911000000014
4982,-228,-228.69000000000005,-225.37399000000002,-185.90511800000013
4983,-228,-228.74000000000004,-225.41005,-185.93112700000012
4984,-228,-228.79000000000002,-225.44610000000003,-185.9571370000001
4985,-228,-228.85000000000002,-225.48214000000002,-185.9831480000001
4986,-228,-228.91000000000003,-225.51817,-186.00916000000012
4987,-228,-228.97,-225.55419,-186.03517300000013
4988,-228,-229.02999999999997,-225.5902,-186.06118700000013
4989,-228,-229.1,-225.6262,-186.08720200000013
4990,-228,-229.17000000000004,-225.6622,-186.11321800000013
4991,-229,-229.24000000000007,-225.6982,-186.13923500000013
4992,-229,-229.31000000000006,-225.73420000000002,-186.16525300000012
4993,-229,-229.38000000000005,-225.77020000000002,-186.1912720000001
4994,-229,-229.45000000000007,-225.80620000000002,-186.21729200000013
4995,-229,-229.5200000000001,-225.84220000000002,-186.24331300000014
4996,-230,-229.5900000000001,-225.87820000000002,-186.26933500000013
4997,-230,-229.65000000000006,-225.91421000000003,-186.29535800000014
4998,-230,-229.71000000000006,-225.95022,-186.32138200000014
4999,-230,-229.7700000000001,-225.98623000000003,-186.34740700000015
5000,-231,-229.83000000000007,-226.02224,-186.37343300000015
5001,-231,-229.89000000000004,-226.05826000000002,-186.39946000000015
5002,-231,-229.95000000000005,-226.09429000000003,-186.42547500000012
5003,-231,-230.00000000000006,-226.13033000000001,-186.45147700000012
5004,-231,-230.05000000000007,-226.16638000000003,-186.4774660000001
5005,-231,-230.10000000000005,-226.20244000000005,-186.50344100000012
5006,-231,-230.15000000000006,-226.23850000000007,-186.52940200000012
5007,-231,-230.20000000000007,-226.2745600000001,-186.55534900000012
5008,-231,-230.25000000000006,-226.31062000000009,-186.5812820000001
5009,-231,-230.30000000000007,-226.34667000000007,-186.60720000000012
5010,-231,-230.35000000000008,-226.3827100000001,-186.63310300000012
5011,-231,-230.40000000000006,-226.41874000000007,-186.65899100000013
5012,-231,-230.45000000000005,-226.45476000000008,-186.68486400000012
5013,-231,-230.50000000000006,-226.49077000000005,-186.7107190000001
5014,-231,-230.55000000000007,-226.5267800000001,-186.7365550000001
5015,-231,-230.60000000000005,-226.56279000000006,-186.76237200000008
5016,-231,-230.66000000000003,-226.59880000000004,-186.7881700000001
5017,-231,-230.72000000000003,-226.63481000000007,-186.8139490000001
5018,-231,-230.78000000000006,-226.67082000000008,-186.8397090000001
5019,-231,-230.84000000000006,-226.70683000000008,-186.86544900000013
5020,-231,-230.90000000000003,-226.7428400000001,-186.8911690000001
5021,-231,-230.96000000000004,-226.77885000000006,-186.9168690000001
5022,-231,-231.01000000000005,-226.81487000000007,-186.9425490000001
